WebID; Value; WType;   Min;        Max; InfoNum         ; RX; Einheit
 1101;    34;     2;     0;          0; 0x06B2[0] (1714); RO; A
 1102;  2270;     2;     0;          0; 0x06B1[0] (1713); RO; V
 1103;    38;     6;     0;          0; 0x06EB[0] (1771); RO; Hz
 1104;    38;     6;     0;          0; 0x06EC[0] (1772); RO; Hz
 1107;     3;     6;     0;      65535; 0x0807[0] (2055); RO; min
 1108;  6073;     6;     0;      65535; 0x0806[0] (2054); RO;
 1112; 32768;     2;     0;          0; 0x06CD[0] (1741); RO; °C
 1113; 32768;     2;     0;          0; 0x06CE[0] (1742); RO; °C
 1114; 32768;     7;     0;          0; 0x06CF[0] (1743); RO;
 1115; 32768;     7;     0;          0; 0x06D0[0] (1744); RO;
 1116; 32768;     7;     0;          0; 0x06D1[0] (1745); RO;
 1117;    80;     2;     0;          0; 0x06D2[0] (1746); RO; °C
 1118;    -5;     2;     0;          0; 0x06E4[0] (1764); RO; °C
 1119;    16;     2;     0;          0; 0x0AFF[0] (2815); RO; °C
 1120; 32768;     2;     0;        200; 0x068D[0] (1677); RO; kW
 1122;   406;     6;     0;      65535; 0x071D[0] (1821); RO;
 1123;    11;    15;     0; 2147483647; 0x071C[0] (1820); RO;
 1124; 32768;     6;     0;      65535; 0x071F[0] (1823); RO;
 1125; 32768;    15;     0; 2147483647; 0x071E[0] (1822); RO;
 1126;     5;     6;     2;         17; 0x066F[0] (1647); RW; kW
 1127;     7;     6;     2;         17; 0x0670[0] (1648); RW; kW
 1128;    90;     2;     3;         20; 0xC212[0] (49682); RW; kW
 1129;   160;     2;    10;         40; 0x0696[0] (1686); RW; A
 1130;     0;     2;   -20;          5; 0x0700[0] (1792); RW; °C
 1131;     0;     6;     0;          0; 0x0668[0] (1640); RO; min
 1133;   393;    14;     0;          0; 0x4E76[0] (20086); RO;
 1134;    10;    14;     0;          0; 0x4E77[0] (20087); RO;
 1135;     1;    14;     0;          0; 0x4E78[0] (20088); RO;
 1136;     7;     8;     0;          0; 0x4E59[0] (20057); RO;
 1137;    70;     6;    40;        100; 0x4E9F[0] (20127); RW; %
 1138;    70;     6;    40;        100; 0x4EA0[0] (20128); RW; %
 1139; 32768;     2;   -30;         10; 0xC25F[0] (49759); RW; °C
 1140;     0;     6;     0;          0; 0x080E[0] (2062); RO;
 1713; 36864;     6;     0;          1; 0xC32F[0] (49967); RW;
60300;     1;     6;     0;      32768; 0x0000[0] (   0); RO;
60307; 29472620;    12;     0; 2147483647; 0x0000[0] (   0); RO;
60310;   450;     2;    20;         50; 0x0000[0] (   0); RW; °C
60311;   300;     2;    20;         30; 0x0000[0] (   0); RW; °C
60312;   400;     2;    40;         60; 0x0000[0] (   0); RW; °C
60316;     0;     6;     0;      32768; 0x0000[0] (   0); RW;
60317;     2;     6;     0;          2; 0x0000[0] (   0); RW;
60328;     0;     6;     0;          1; 0x0000[0] (   0); RW;
60600;     0;     6;     0;          1; 0x0000[0] (   0); RW;
60700; 32768;     6;     0;          1; 0x0000[0] (   0); RO;
60701;     0;     6;     0;          2; 0x0000[0] (   0); RW;
60702;     0;     2;     3;         15; 0x0000[0] (   0); RW; kW
60703;     0;     2;     1;         10; 0x0000[0] (   0); RW; kW
60704;     0;     6;     0;          1; 0x0000[0] (   0); RO;
60705;     0;     2;    10;         70; 0x0000[0] (   0); RW; °C
60706;     0;     6;     0;          2; 0x0000[0] (   0); RW;
60304;     1;     6;     0;      32768; 0x0000[0] (   0); RO;
60305;     1;     6;     0;          1; 0x0000[0] (   0); RW;
60306;     2;     6;     0;          5; 0x0000[0] (   0); RO;
60320;     1;     6;    -1;          1; 0x0000[0] (   0); RW;
60321;     0;     6;     0;          1; 0x0000[0] (   0); RW;
60322;     0;     6;     0;          1; 0x0000[0] (   0); RW;
60323;     0;     6;     0;        100; 0x0000[0] (   0); RO;
60324;     0;     6;     0;      65535; 0x0000[0] (   0); RO;
60325; 219228;    12;     0; 2147483647; 0x0000[0] (   0); RW;
object_count: 681
